codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
6fa8a0b3-5ce5-4692-9b70-633da898fd1a,546138491,6,Cadeira Gamer,2526.52,2026-01-04T03:58:29.836165
978ce9c5-a0fd-4843-a7a9-9d9b7e44935f,337015433,6,Cadeira Gamer,2860.3,2026-01-27T23:01:53.953204
beb58f17-9ece-4f30-91a1-c911a2f8db28,993764274,1,Notebook,1013.43,2026-01-08T19:09:38.284692
7389e52a-f26b-4438-8ec4-fc493d85a455,337349554,1,Notebook,2306.92,2026-01-03T14:04:50.306981
ab93f0a6-2175-4877-bee9-0d2b7d5d0fde,279134904,4,Monitor,593.69,2026-01-19T04:22:17.018053
9a5b8c4d-84aa-4a11-8423-86507f69edbd,230924108,10,Smartphone,3311.38,2026-01-18T02:34:30.805088
936d9584-f196-4d12-9962-2e985e095c17,578657802,3,Teclado,1911.12,2026-01-22T08:51:17.050981
f3a713c5-420e-45d1-abf8-6a9ccbc3432d,144243585,1,Notebook,1942.27,2026-01-28T22:04:14.746384
d0281324-6239-403e-862a-6f9e1937142f,996254759,3,Teclado,962.77,2026-01-09T11:15:29.734774
1da853a0-3186-4124-bd96-ff903c298a3f,773731510,4,Monitor,1166.43,2026-01-14T05:27:07.097282
acca1a7c-4c56-477c-b037-30f70b207dfe,221343179,2,Mouse,2963.65,2026-01-18T11:05:56.344897
7330bee7-e2c2-42c3-bce9-8ee133f1330d,917864426,2,Mouse,4693.17,2026-01-27T06:13:24.375289
e1180962-f607-4fce-a67b-9c3ce82d3daf,239926994,4,Monitor,4165.2,2026-01-06T07:52:28.415116
bf3de500-7922-4d5a-84cb-3ff114787cb7,167268008,10,Smartphone,1811.46,2026-01-21T04:19:06.929061
a4ea2462-19e7-417d-9076-022e97c73b7d,174326257,8,HD Externo,2038.34,2026-01-21T02:05:08.574546
be94727d-dd4c-4cf0-912f-fd445d210b6d,219363654,3,Teclado,2397.0,2026-01-07T02:41:42.070977
71668866-b219-4d28-ab26-5a06004472b6,215156800,7,Webcam,4130.42,2026-01-09T20:31:37.316141
ed797510-9530-4b94-b487-3d31fa12a72f,471313127,4,Monitor,3628.25,2026-01-24T13:56:45.156870
3b2c1808-60b4-4fcb-92a4-44bea3425fa3,530001676,7,Webcam,3443.76,2026-01-24T23:52:23.505035
12234cf8-1121-49a4-b32c-59e82e86d834,823024907,7,Webcam,2854.05,2026-01-12T10:18:25.196637
283f7511-b7a5-4616-b597-37536a091441,507591091,10,Smartphone,713.3,2026-01-14T01:04:06.406318
4c4a583f-c365-42c8-b554-be2c57a0211d,439915011,1,Notebook,250.63,2026-01-14T17:52:00.471896
061781dd-99c4-4e02-8071-befc4f236f0c,526137912,6,Cadeira Gamer,1449.16,2026-01-23T03:34:51.408108
2609e573-7529-4ad6-adb4-4b8733cf4407,233566136,10,Smartphone,2552.11,2026-01-22T12:53:38.474170
a007ef14-6c98-4474-b992-3597c65f5b17,376861461,6,Cadeira Gamer,4810.07,2026-01-28T05:11:17.123546
d8b9cd3a-b6e0-4d5b-be2d-507634593857,642978181,8,HD Externo,4201.91,2026-02-01T21:02:53.294823
366e11cb-43e7-414e-944b-6ad8063f50bd,166576252,8,HD Externo,1568.06,2026-01-13T13:01:11.257702
4f5ba6b8-e8d9-414d-8193-0d6339787afb,232223032,3,Teclado,1446.27,2026-01-14T23:49:49.196553
1f4e39c8-5ce3-4532-99c4-940c2767d45c,605399511,1,Notebook,1400.2,2026-01-30T12:00:41.431171
dc4f67c4-6d3f-4b7f-8224-f18958761c42,257822434,2,Mouse,2613.37,2026-01-14T10:40:16.997395
974ab3eb-7ea7-4b21-ac83-1a97459adf27,879665110,6,Cadeira Gamer,3297.93,2026-01-07T14:31:05.992515
9431ec24-06c7-4404-b26c-3af77ad4e1a2,223544981,5,Headset,4962.67,2026-01-17T22:24:28.687021
8628938b-c230-42fc-955a-6a429d5e1ce2,752063090,6,Cadeira Gamer,352.83,2026-01-23T16:01:00.720475
