codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
3a2d096e-8490-4cab-b401-b1b4cd7bced2,394062914,2,Mouse,3945.78,2026-01-24T15:28:24.515361
6b241ab0-9d08-4770-bcdb-0ba93bc5d762,500792234,10,Smartphone,673.25,2026-01-21T00:28:48.069005
8ecc5cfb-ecbb-4eaa-be22-18b8a595e4be,950751437,5,Headset,1697.17,2026-01-22T12:39:38.542556
5bbb2f17-d2b4-44f9-80e1-84b52059d818,721410023,7,Webcam,4462.4,2026-01-03T01:41:10.675863
afeceac1-e840-4dea-a2d0-0e5d71e4458e,350619141,10,Smartphone,4346.12,2026-01-16T00:56:28.984614
d02bc6f1-6ed5-403c-a65f-c7e2af9f13b8,939229920,8,HD Externo,4653.09,2026-01-22T17:59:45.256451
3c594bfd-3b89-4b4b-9039-97132a2df12b,447799246,10,Smartphone,1690.08,2026-01-18T09:10:32.245503
5f2a1e7e-7fb7-4ac5-aed2-2116f7f5c9f8,329643961,6,Cadeira Gamer,1841.56,2026-01-06T07:26:32.736412
63f3eb94-0fe1-4de0-bf20-bce32e828180,932414837,3,Teclado,3331.13,2026-02-01T01:58:46.802968
274d017f-9370-4a9b-9770-3015e0458388,891472781,10,Smartphone,4919.14,2026-01-29T23:25:30.523473
935c4d16-9f18-40e5-bdb3-298048b94d4d,636747388,10,Smartphone,2396.16,2026-01-05T03:36:18.093699
fe908be7-bf9d-46ba-844d-104c4096266f,951494223,6,Cadeira Gamer,3299.56,2026-01-10T05:06:57.724033
7aba2e80-45c7-4d2a-8ba2-5a5ba93f205a,250147687,3,Teclado,836.14,2026-01-17T01:19:40.862566
981addc9-8b30-4fbb-91f2-f1f83e96478a,380209446,8,HD Externo,1910.35,2026-01-17T05:44:40.656323
b24f6f9d-7314-444b-b06d-7608705c664d,740786046,5,Headset,1601.53,2026-01-09T11:43:12.046083
ab175941-de44-4291-8680-5bccd388e704,720424452,1,Notebook,4361.05,2026-01-10T09:34:27.560853
13c6cb2c-dad8-404e-9bb5-25210d5c4258,583199640,4,Monitor,1679.97,2026-01-10T16:48:58.653950
97aac749-902c-4bdb-b3fd-14a81c3b19af,767618180,3,Teclado,4481.63,2026-01-20T10:17:35.480167
df06afaa-bb33-48d1-8dae-bbc6a7064954,867763499,8,HD Externo,4913.17,2026-01-23T12:19:14.622550
6af50262-af7f-4d80-9d6d-35aafbac6d1f,905565671,4,Monitor,3332.21,2026-02-01T16:24:54.516469
9b71b93f-3405-4344-91a1-0ec8591b00c9,254487902,5,Headset,430.26,2026-01-17T16:50:40.763397
22e80a8a-9efc-4f32-b0e1-707c0f4e9b6a,177962077,8,HD Externo,264.12,2026-01-22T00:04:11.639519
3740b290-4834-4076-a769-bc97734a8364,526351469,7,Webcam,1016.38,2026-01-31T01:18:48.990149
b23a98a0-9972-48ba-bf6b-51d5263822f7,630122048,7,Webcam,986.13,2026-01-12T06:09:25.990068
e7517723-5304-443f-86ff-bb77131b37a5,687336089,7,Webcam,4952.31,2026-01-19T11:32:01.337583
e47ce19b-1cd4-4895-8f21-9614653a2c82,348889106,3,Teclado,4976.34,2026-01-04T04:46:11.479035
7131ba90-cdc5-44bf-9528-cb962502f6f8,397607150,6,Cadeira Gamer,3517.04,2026-01-17T20:39:27.709941
99345ff1-f181-4e22-80e9-637c217866ff,822239696,3,Teclado,4966.71,2026-01-14T01:25:13.516691
ea23c25e-6698-411c-a97f-55ef8439b96c,308123492,8,HD Externo,4906.41,2026-01-30T05:18:51.346193
b161e17c-6a2c-4a83-8db6-7683e1318878,972694155,8,HD Externo,4803.39,2026-01-09T00:41:41.526067
65578eb0-8ff2-493f-874d-5f3436fd9ac3,666636288,8,HD Externo,484.77,2026-01-05T19:02:27.372585
7b4a6048-2db5-492b-ba39-038bfb2e49a1,719084275,8,HD Externo,4332.13,2026-01-17T15:49:54.468365
27c7a1f2-b584-46c7-88f7-0c544f68f746,836141481,3,Teclado,1015.34,2026-02-01T04:34:07.853603
f537d2f2-4e9f-4f8c-8ee9-1b5a2eee39ca,426303813,10,Smartphone,3575.8,2026-01-13T19:13:40.482471
7bc41d66-e3f9-4a74-b7ce-068a277210e1,544356859,8,HD Externo,2581.8,2026-01-14T05:49:06.945121
6403e09a-53db-42f4-a17a-78d184099b8f,483243062,9,SSD,2825.77,2026-01-14T07:36:58.416451
42bd1ea0-075f-4845-8ced-f93798ebb25c,518812714,2,Mouse,3441.63,2026-01-23T23:11:29.104299
492cd95a-ebae-4c8d-a9a7-a687dc02173a,169105137,10,Smartphone,2118.05,2026-01-27T04:50:37.330406
93b5ad87-60c3-458e-a8fd-ef679db7f0f5,877319889,2,Mouse,2641.47,2026-01-27T11:45:39.874820
b376c761-9c92-4a13-b526-49c937afcb44,354852121,4,Monitor,4446.76,2026-01-20T00:25:03.557373
f88a56f1-e918-43ee-be8c-738c6e84ec06,727178181,7,Webcam,2148.55,2026-01-07T15:38:44.691805
9d9e34b5-9781-42e2-9b87-76033a0ccecc,265491732,6,Cadeira Gamer,3055.09,2026-01-10T22:26:58.986719
22be07bf-3607-4eb8-a54a-9235533de2ef,467612519,3,Teclado,2088.12,2026-01-15T08:13:36.912009
2bb1c9b0-fc77-4184-891f-2a27cde8be53,644129809,8,HD Externo,2478.52,2026-02-01T20:39:53.742274
21c7a191-cc83-4e5f-9606-1be49c75db4c,291984336,1,Notebook,96.44,2026-01-06T07:14:34.891080
fb661963-115b-4fef-9a35-50859eac66a4,258605577,8,HD Externo,2910.01,2026-01-15T07:18:12.004410
40993005-d9a6-4231-a3ae-7ec5f7560a8d,417727798,5,Headset,4888.35,2026-01-13T12:26:26.299893
1c90d7c8-d833-4f9c-9854-e830f6789972,525098211,2,Mouse,2299.88,2026-01-21T13:25:49.635228
e1f0e5cd-2f0a-40e2-ac68-8cff9fe1aa40,242654256,7,Webcam,1073.79,2026-01-13T05:51:20.217032
6028fb6a-9a3d-4b53-a2fe-9e4401b80fc1,423747030,5,Headset,1776.25,2026-01-13T19:22:58.203971
0e235390-e8a7-4dcc-a9be-384b78a54db3,568533752,8,HD Externo,4659.76,2026-01-27T12:17:16.333396
1b5111c3-71f8-416f-8d44-b0a63387ee55,304695551,6,Cadeira Gamer,2871.44,2026-01-27T18:56:46.072609
73442325-c377-4352-a512-55fecb2ec795,838190446,3,Teclado,1272.88,2026-01-08T06:14:14.008565
5ed3713b-9dfb-4477-9953-1e356628852e,473938273,7,Webcam,2510.21,2026-01-26T20:19:39.439546
44291952-3ee3-46e5-8e26-714901221e1f,275017210,7,Webcam,2695.1,2026-01-23T18:08:30.116350
f18b93c1-5a86-4358-a4e1-3f89a054478e,171508982,3,Teclado,2184.46,2026-01-24T07:06:28.637120
d12ce8bc-e2de-47c9-b315-56e070c29798,675523026,7,Webcam,1887.67,2026-02-01T21:15:27.537661
7f8e99ec-5bfc-4478-8928-1a3b12c2633f,255668407,10,Smartphone,4338.28,2026-01-28T19:58:56.121986
76095170-aee0-468c-80ff-3158caec5806,342297628,7,Webcam,4792.28,2026-01-04T08:01:13.984679
67960017-216b-468b-ab96-d903ed8658e4,700305951,6,Cadeira Gamer,2058.55,2026-01-06T12:10:41.469068
e0a90f76-bff9-43a3-bfd4-9516b1e4df97,795400814,2,Mouse,2208.83,2026-01-06T17:37:47.066767
4d3234ee-c090-4a7d-8162-6efb76311335,123310419,3,Teclado,3419.57,2026-02-01T02:27:49.897604
6db54c81-53df-480f-866b-2fd69187bf59,393652011,7,Webcam,167.47,2026-01-20T15:53:27.986994
4e624b3f-05b3-416e-aa13-a3881fe21ea4,219055491,9,SSD,350.55,2026-01-10T20:27:26.218545
864fcd6d-cdaa-431d-941c-e14a6f836ae8,457455325,7,Webcam,1122.73,2026-01-22T02:43:17.041772
13d8ada7-d1eb-45b4-bc2a-efd93d94649e,342379396,10,Smartphone,4544.34,2026-01-31T18:19:28.861425
68920ff7-3f00-4cb5-bf67-bc780854763e,306982284,5,Headset,1737.6,2026-01-30T19:37:46.381377
d8bb68ce-071b-4a7d-8195-84efffcd1576,121876620,10,Smartphone,4540.2,2026-01-08T21:08:58.904051
f71ea2c1-8745-4fb4-b0a6-3198d7cbf090,807313736,1,Notebook,3908.91,2026-01-07T14:01:23.123243
946a0ce2-307f-42b9-b5b5-6e0927ca3791,737773933,5,Headset,3544.97,2026-01-19T17:53:02.495831
