codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
d71746c1-a2a5-4244-be8d-453fa5ce912e,160000978,1,Notebook,2170.13,2026-01-05T20:10:21.553664
ea92762f-1ec1-47a6-adca-3f4450b3ebe9,221156036,8,HD Externo,2033.12,2026-01-03T03:13:54.728059
ef7eb27b-23ba-4ada-b3d1-56208dce8cc8,562933401,10,Smartphone,1599.14,2026-01-24T09:30:26.249639
f00b8b9a-4c52-4dcd-9dc9-c4ca150d9e60,201491085,5,Headset,4965.87,2026-01-03T14:52:59.858173
9d14c87d-8c4e-4a22-bb23-a70a43886f5c,356966469,8,HD Externo,2962.85,2026-01-24T21:11:13.577726
5d74846d-92b5-4b77-a8c2-b8eb8354cf70,635574983,2,Mouse,4372.38,2026-01-17T09:54:25.751869
4fb5096b-6938-4a31-86a5-89677f4c2c20,126192990,8,HD Externo,3676.32,2026-01-23T07:45:06.864095
1d3ae6e6-117d-43d9-8c4b-a4d02d40de7b,526483755,2,Mouse,3325.0,2026-01-13T06:00:59.423099
9fac5c9a-718e-496b-88b2-b2fcbb3aa15b,950452533,9,SSD,3492.15,2026-01-13T18:01:15.412788
408b2975-8f09-48fa-9918-3fdacfd10b1e,923894124,10,Smartphone,584.13,2026-01-21T21:33:01.379717
85c98e9d-753a-48ca-8a1d-ab1dcd83d751,775286463,8,HD Externo,4512.57,2026-01-07T01:38:07.796331
55c9f4b5-fa5a-4e16-a3d3-b111e786d837,307333123,10,Smartphone,3288.91,2026-01-16T23:30:09.464410
2af1050b-dd76-4d20-bfe9-723ca9b77395,138835083,6,Cadeira Gamer,3800.82,2026-01-22T10:15:43.540153
40eb9e24-8182-4779-9f8c-6544df407c02,349089709,1,Notebook,3750.96,2026-01-17T01:53:05.570570
2c264644-5849-4ac6-987f-9e4530392750,167808089,3,Teclado,482.14,2026-01-09T03:04:25.454787
8d13f048-db33-4214-9975-4bd52dd91da9,791391526,8,HD Externo,335.22,2026-01-03T04:08:57.623547
6a0f5e99-e376-4b24-a65f-c1dd15c2a45c,514343223,5,Headset,507.29,2026-01-20T17:59:40.394332
4a283d39-4a19-4931-b109-6331e60f334a,210302635,5,Headset,564.98,2026-01-26T00:09:37.972931
998f3d53-88c5-48d5-a422-035795d3a9ce,157990634,6,Cadeira Gamer,4694.46,2026-01-29T13:33:14.469434
2bed8764-37c9-454f-8a53-095ddb6463bc,612527345,1,Notebook,2762.22,2026-01-05T12:38:34.303753
3871ef37-d48b-4d12-8fc6-64dbeb980758,458941298,8,HD Externo,461.15,2026-01-03T12:20:44.900526
1f14eace-224d-439b-930a-f2e07bcfb504,799769873,8,HD Externo,4269.89,2026-01-26T05:56:24.117250
ba44d7f0-e5ce-459e-8b6e-f70b662e8455,590456758,1,Notebook,4650.12,2026-01-28T14:45:08.635639
8ea94644-00e8-4470-9dd3-cb5075d5403a,601806954,9,SSD,4741.53,2026-01-13T13:37:44.490955
4f967ad3-83ae-4844-893d-d9092d6267d8,870461581,10,Smartphone,3228.06,2026-01-31T13:12:40.530201
ef85ce06-9eb4-45f2-bcc6-51f4ba49ded4,666553998,2,Mouse,4869.31,2026-01-26T21:50:21.418725
9c7e24be-a2f9-4006-8b96-79993a34d848,360142574,3,Teclado,1468.91,2026-01-23T03:36:59.578486
af71eb67-ea9c-4db1-b1b7-b83794c6d88a,814765017,6,Cadeira Gamer,2787.92,2026-01-09T00:10:40.324593
dbaef2db-ed60-42d0-adcb-66a26a97fe79,518090005,4,Monitor,1346.07,2026-01-19T22:15:31.479725
b6c6bd90-77b1-4c2d-b15f-0e4bf838eb9b,929827440,10,Smartphone,914.11,2026-01-26T14:25:16.266680
f3967c74-555d-4c4e-beb4-4bb7d5dc3b79,941468890,3,Teclado,1244.49,2026-01-30T02:37:35.656926
b0dde6ff-b3b4-4345-849f-5dfd915b3520,183131131,10,Smartphone,272.6,2026-01-25T07:40:17.240928
30dc93ad-7907-414e-bb09-15c070676408,812709345,5,Headset,1468.31,2026-01-16T19:35:00.554632
2ab9eab7-1602-4ebe-bb6c-0b36f159fa77,485728171,8,HD Externo,140.45,2026-01-25T12:57:38.927462
e120f98b-915b-42d3-92f9-bbed50e7383f,524039935,8,HD Externo,700.07,2026-02-01T13:48:11.111047
639f2767-b9fc-4901-83b2-0b6365d7e52a,496764760,1,Notebook,1379.99,2026-01-31T20:04:55.653202
63775b03-4a87-4e1b-ba51-49df44ebf604,554736059,4,Monitor,4675.71,2026-01-11T21:03:10.270809
771ee596-08be-4467-a5a4-8edc179e98c0,568396134,3,Teclado,2434.38,2026-01-07T16:21:45.009148
cdf3d78b-b369-4d1b-9765-671e9e6eb568,656184310,3,Teclado,1678.15,2026-01-04T18:20:54.784265
19b8c70b-8c7a-4071-8cae-51d5b105b339,899578687,8,HD Externo,970.41,2026-01-31T14:43:13.250897
60ee41fa-031e-4688-9767-c0ab20cbc57d,676549753,1,Notebook,499.63,2026-02-01T00:16:04.330118
6e480840-dc34-48c6-bc9f-69565afcf3d5,282130328,9,SSD,1813.73,2026-01-05T14:24:38.808171
1cb35edc-04fe-4b48-801d-1906e549cccb,263487405,1,Notebook,3054.49,2026-01-15T08:41:09.586306
bf496783-accf-4368-9bea-253a71c8ca58,385645518,4,Monitor,2190.82,2026-01-23T16:33:19.413361
fc5f1054-e1b7-4935-a8c5-539db85d8d0e,299599969,10,Smartphone,1335.32,2026-01-23T02:47:51.146238
f0482953-b13b-405b-ac76-430c0786bf66,451887843,3,Teclado,1720.29,2026-02-01T12:45:38.115261
e550617a-50d4-4ccd-b7d0-17d3923f8198,729995952,7,Webcam,1851.75,2026-01-16T03:26:40.322551
c421f312-5366-4155-b4dd-e310a5909c20,689789070,4,Monitor,1774.92,2026-01-29T16:13:07.706939
06884abc-5577-4e70-8aaa-df3ad5066178,939239873,10,Smartphone,3950.08,2026-01-15T19:16:18.495267
34069815-bec6-4bfb-8ab9-9f22d817f8ce,197959068,6,Cadeira Gamer,309.59,2026-01-20T22:50:00.378942
eb70581f-7c14-46af-b928-36513df1cbbc,234205629,9,SSD,4795.17,2026-01-22T10:11:53.949466
90ca552f-a9cc-44ac-b3c9-08d6224a989c,784642712,2,Mouse,4125.46,2026-01-12T21:29:38.182389
e85bf101-cce2-4462-85ce-3f5c291d03d2,615187876,5,Headset,4724.48,2026-01-15T15:41:00.775699
8aab70ae-2dbf-428c-b24b-7cc63e630652,358896577,3,Teclado,3142.13,2026-01-17T04:55:36.127327
00026040-5871-4387-ba96-c429edfd48f6,943425322,6,Cadeira Gamer,2209.35,2026-01-10T23:51:55.140662
b79199cf-5d59-45f7-9272-a499978b4992,613726313,7,Webcam,1124.03,2026-01-26T12:07:36.947478
c4304e19-9222-4457-96af-28e78d98df48,887846477,9,SSD,3839.41,2026-01-12T19:48:27.632383
856ee337-d0af-41f0-b885-80d20a0d93f2,374859798,2,Mouse,984.03,2026-01-07T10:43:27.745575
c524dd9a-548c-41a2-ab9c-297d1cd468ea,896861845,1,Notebook,144.48,2026-01-25T20:04:17.375660
bc052720-308d-476d-b19b-393e7a7bfe7e,349163791,8,HD Externo,3091.4,2026-01-17T06:00:40.449790
8b43e685-8848-4253-b011-476d536d9cdd,328505562,9,SSD,3645.67,2026-01-05T17:24:12.319054
84790b51-6bb6-46b4-8a79-f5d1986ddc4e,508454148,1,Notebook,2532.12,2026-01-14T10:40:59.317098
9dbc6797-10e2-4a01-9eab-5f6ec603a02f,647244952,3,Teclado,1804.86,2026-01-03T17:01:36.490234
c8192516-a81e-4d5a-a409-a7d408fb6543,507874559,8,HD Externo,673.51,2026-01-24T11:57:40.973192
881b20a7-c3ff-4b31-9284-3f24e0a95c6c,788243411,3,Teclado,3922.65,2026-01-06T09:55:16.622476
ff885b0b-0f49-4a39-997f-a8014736e6b1,602802146,5,Headset,2598.17,2026-01-20T12:22:19.948073
073ace5a-8b4b-4cc5-97de-0c7c3544a56e,778990454,3,Teclado,2786.42,2026-01-18T12:23:05.120711
