codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
990d958d-46dc-4847-960d-1d0a15c0c536,517064693,5,Headset,1391.3,2026-01-06T03:26:27.787183
eccc12ff-1891-4b82-a158-894ba55f3966,126830461,9,SSD,77.77,2026-01-29T13:09:22.456150
a086dcac-f20a-4dc0-addb-9ede618f5882,602652374,3,Teclado,2671.56,2026-01-27T21:47:50.797322
5ad4534a-4dbb-4c18-8b28-2e2cd99afecd,591419221,3,Teclado,1607.46,2026-01-16T08:16:46.761488
b26ef7e7-107b-4c84-af37-2095459a4164,731228571,1,Notebook,1882.14,2026-01-09T01:49:35.909024
03842305-a185-4caa-93fd-21b4f73aecb4,973266679,8,HD Externo,452.41,2026-01-24T09:35:23.789667
21296ee3-8ea0-43c9-b7d4-154ff3ed4d1a,677262263,8,HD Externo,21.93,2026-01-13T12:07:54.307537
df2bb871-5930-4a9d-9310-c3334109a34f,592485863,6,Cadeira Gamer,2505.52,2026-01-20T05:40:31.518290
d7015804-c99e-422b-96e3-03417d4ab98c,864890343,4,Monitor,1559.51,2026-01-27T13:10:46.343136
f96c38f2-675f-46be-8aa5-93ddfd3f3656,406803312,5,Headset,3160.49,2026-01-19T12:30:51.891960
e991082e-df69-48b2-9fce-30a60c3c3e6c,676543473,3,Teclado,4114.71,2026-01-28T18:15:42.141841
81a843fd-b7f2-4c4a-9e32-147626eb9c0e,850120566,6,Cadeira Gamer,43.43,2026-01-03T15:38:21.569439
091a741f-9410-48dc-af19-e7ecae8587e1,595488524,6,Cadeira Gamer,1465.43,2026-01-28T04:51:32.927966
6abb4636-522f-4ce4-96bc-843dc7917173,994018044,8,HD Externo,3654.25,2026-01-30T09:17:56.784397
3cf112dd-007d-462c-97de-6d71a2c7a5bc,493213833,2,Mouse,4991.68,2026-01-10T12:50:28.795722
0dc7eccf-97c6-42c1-ae4c-2f955d38c4c6,112698706,5,Headset,3405.54,2026-01-25T02:30:33.110205
