codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
7d0f8cc1-3c78-4ec9-af9e-c477aba44f37,867886911,7,Webcam,4175.99,2026-01-31T14:17:21.356481
7b23da07-117c-4cf0-8742-0435f5c16b57,256794355,10,Smartphone,1952.92,2026-01-21T04:19:53.818430
33d4a89a-c3e8-4afb-a9ec-97c3fce17fc9,113584313,9,SSD,1309.49,2026-01-19T15:38:28.621404
e07037fe-1606-402a-9461-cc7f95688605,489294358,8,HD Externo,364.78,2026-01-11T00:37:52.253114
8d72040f-2f39-41c1-bb70-44dd4aea1850,257581721,7,Webcam,2120.07,2026-01-09T09:57:52.267262
47438628-b500-4982-b784-7174da60bb4c,252538175,2,Mouse,3139.32,2026-01-21T23:24:42.342688
46f4cc84-deb0-4128-955f-8cf03c525629,643919496,8,HD Externo,2883.31,2026-01-31T00:05:49.147446
7d8cdd36-2533-4996-bc0a-a7e42340ea60,701367634,9,SSD,3719.29,2026-01-20T18:14:30.919012
ac534f04-4414-4591-b09a-0bbe6e91363d,517466592,4,Monitor,3771.86,2026-01-20T05:21:53.664406
1637c867-ec04-498a-a01f-814948f075e0,745718392,4,Monitor,3957.77,2026-01-24T06:54:19.126029
cd93da82-6367-47dc-a8e0-abad79a4eaf4,226597097,8,HD Externo,1351.26,2026-01-12T15:16:14.311614
25fb6cb4-0206-4d98-b291-59edf0e1892b,522022329,1,Notebook,4058.52,2026-01-15T04:14:43.110161
76d0fb56-96fd-4722-9ee7-9efc7abd9b4a,882093913,1,Notebook,505.63,2026-01-23T01:55:43.567051
f65c106b-7835-43fc-a0ee-a5985b243812,111886810,5,Headset,2833.54,2026-01-31T11:37:56.212764
a082fc51-14fc-4b10-a9e1-968b4e0d2038,144596882,1,Notebook,4680.21,2026-01-11T03:07:37.789922
1a50e315-c5a1-4247-98a9-f03db9cc1ef5,174913434,3,Teclado,4108.14,2026-01-20T01:37:26.318489
7d5c347a-9be9-4f1f-8e08-297e877d9644,482923612,2,Mouse,899.4,2026-02-01T20:18:53.528521
b8ced87a-8303-49ac-8427-16fad2c7d6e9,517447489,6,Cadeira Gamer,949.18,2026-01-03T06:47:54.742246
64c7bcde-bf4f-4cdc-adaa-61da49c6681f,995485130,10,Smartphone,290.9,2026-01-27T05:16:02.465623
69d2d416-cda3-4cc9-91a9-fa6cbc1f8a74,440809641,8,HD Externo,4595.27,2026-01-21T03:03:13.088873
fcb9571b-7b3a-42f2-98e3-d5d31678d494,267565652,8,HD Externo,1944.16,2026-01-27T06:32:58.483401
efd24442-6f92-42e2-a709-329dc9c9ab21,467172150,2,Mouse,2308.97,2026-01-10T14:38:06.635345
ea2dd128-8a27-4114-9369-8024ae39f4c5,629435714,5,Headset,3569.26,2026-01-13T16:53:35.990968
8ff3af55-f8ef-4d79-8fcd-f5fb152aad0e,808329560,7,Webcam,3169.33,2026-01-16T03:07:37.551915
6ac1a335-f9fe-4734-a632-e15b8e4150a6,917317730,9,SSD,1453.66,2026-01-16T16:36:07.323359
1f7aa7e4-b79e-4282-b6d7-c6628f2607a2,231590063,6,Cadeira Gamer,2737.22,2026-01-14T17:10:51.790381
dff50eff-e058-401f-91b8-0dd45f93fe31,115473820,8,HD Externo,1454.45,2026-01-23T11:16:52.812107
768e1cd0-b770-43ce-beed-3c2941925c9f,461651500,6,Cadeira Gamer,1656.76,2026-02-01T17:33:05.247454
bf62ff85-9f6b-44f1-91d4-440bf18fed9d,770344614,6,Cadeira Gamer,3667.72,2026-01-19T13:05:28.868829
fb010f95-48ef-45b7-82b2-94bd82056395,647136701,7,Webcam,3956.48,2026-01-26T19:39:55.684103
ec6bde0c-ce58-44ac-b71a-6bc2fe630923,815466546,7,Webcam,455.45,2026-01-22T01:36:49.576642
8f50b3b4-9a35-433f-bb44-6af9e6cfd900,609996811,10,Smartphone,2278.51,2026-01-05T23:32:03.358468
554b9e52-25be-47e8-b122-06e7cad3ed04,282729463,2,Mouse,3388.12,2026-01-03T20:08:41.378730
bf3ffa60-9f8a-4e29-94ab-f6ce3c6957ac,883184593,1,Notebook,3237.13,2026-01-19T10:58:39.153913
c8fbab32-5632-4992-b4ec-49e0ac8c4a54,915681678,10,Smartphone,589.34,2026-01-29T14:11:00.842954
