codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
27717f70-28ad-4898-8ea6-968ad198918f,576565775,4,Monitor,4896.21,2026-01-04T19:50:15.268911
518c4921-cde8-4360-afb3-31f394ac760f,726202613,9,SSD,2609.28,2026-01-03T06:32:45.217706
81f203b5-2c40-4f3b-ab28-32700b1da946,169895906,2,Mouse,3867.88,2026-01-05T04:00:00.704721
8415ec6f-1293-43d8-a1b9-bea8d2a1d07c,973435211,4,Monitor,2881.51,2026-01-13T01:14:47.524168
e9847af5-5f66-419c-bd68-f83550194dd2,477670842,9,SSD,1872.77,2026-01-03T05:11:17.246315
0baeb345-363d-404d-b6cc-dbdf3771939d,381085432,8,HD Externo,1063.7,2026-01-25T09:23:37.878237
fd264022-5986-4b91-82c2-a2311a17109c,364046380,5,Headset,4126.09,2026-01-29T02:40:18.616460
42705e18-f04b-4b29-b270-9b8cf2e3109f,364674008,4,Monitor,2849.06,2026-01-26T06:09:28.177800
937429ed-043d-4409-b7dc-668174d80b92,986919435,6,Cadeira Gamer,3373.64,2026-01-16T15:31:58.424480
74522f85-30e9-474a-baed-4bae1965d4f4,211994620,10,Smartphone,598.11,2026-01-24T11:09:58.568769
6a932d4e-ea75-47d3-a784-d2d5adf71d62,513774246,10,Smartphone,1869.11,2026-01-20T15:47:23.644395
9f31d113-e612-418e-91b5-3830d2c1a32a,185721822,3,Teclado,4682.75,2026-01-20T06:56:59.491412
4c4bcc5c-8ec9-4c52-8358-837a43941d94,552645328,9,SSD,473.32,2026-01-15T12:16:25.164313
b9da6c06-62df-4334-ae7d-faac9a3ebf25,986485753,4,Monitor,4843.59,2026-01-13T09:47:21.556525
c5125e27-8062-418a-a5ed-18a95c457d26,662955880,1,Notebook,113.3,2026-01-16T12:44:12.575621
5ddc2e79-55fe-4c7d-93ea-2a06c7d68d81,163243966,6,Cadeira Gamer,612.66,2026-01-09T20:24:23.905567
9d42eb56-1f45-4abc-acdc-2a6df470eba0,319632180,2,Mouse,2417.49,2026-01-26T17:41:47.388777
f19f317d-4464-4cd7-83d3-65d90f392774,611906192,4,Monitor,818.99,2026-01-20T21:42:22.519821
55d7e16c-fa0b-44a9-b6c5-adf8ba4b0c17,500182072,5,Headset,2974.18,2026-01-14T04:13:22.065308
8bc5c578-19a4-48ed-8f9b-4ee091f148d0,879163015,1,Notebook,3897.83,2026-01-28T10:49:05.727829
fd20d174-6686-437f-af6b-4a4dffd95e3e,136851977,8,HD Externo,1421.7,2026-01-06T20:38:21.681062
79c9649d-148f-4688-91a4-8462599f207b,255293756,10,Smartphone,2161.99,2026-01-30T02:01:55.064232
e0576b06-64e4-49a5-8c2d-acd2379765e0,187951984,3,Teclado,1968.96,2026-01-07T12:57:44.054971
24d991e8-f210-48e8-98c2-386207a580fc,141462496,3,Teclado,1219.01,2026-01-14T13:07:10.179806
66653922-1479-42ce-a5cc-673d4961dc1d,478797968,6,Cadeira Gamer,958.81,2026-01-13T04:37:48.801373
c813d596-cdfb-4f0a-a0ee-c17ca2ca614c,713694045,9,SSD,4069.03,2026-01-30T23:21:46.326554
de5f6c3b-ab1b-4348-8036-df1954c2faf0,902243037,1,Notebook,2265.46,2026-01-14T05:13:38.526353
fb3450af-f2e9-4a8c-92fc-6fe04cd9a60c,163115130,3,Teclado,506.76,2026-01-14T01:45:11.550165
ce1f0b82-3941-4de5-870f-49c59ae7efce,568180595,3,Teclado,2352.93,2026-01-18T18:42:18.551712
645ab648-cfae-426b-beed-c87499786461,691477977,10,Smartphone,1070.4,2026-01-28T02:22:54.994261
e3b1fcb5-99fe-4552-bfa4-d830d5c3baac,336586906,4,Monitor,3440.38,2026-01-09T16:23:15.038714
4ca6b6f5-735c-44ae-96d0-c6ae23d6bb52,398093556,6,Cadeira Gamer,201.19,2026-01-23T02:10:04.961506
ccb9e543-ed8d-48bb-b7d8-15b9e2a89347,446835141,1,Notebook,3749.66,2026-02-01T16:48:12.772872
94c18f80-5b00-448f-8c23-a41a39e4d076,622264043,9,SSD,2513.0,2026-01-07T09:55:35.347228
24e8b62c-08cb-4613-9149-2d79088c19ab,924169747,8,HD Externo,622.02,2026-01-29T14:06:15.010369
b9dc6500-ff18-446d-a2f1-f0d60e35b9ab,341214097,9,SSD,3796.04,2026-01-25T05:55:24.494224
6d097b38-e474-4b9f-8ff1-4b3013ad9e0d,912957698,5,Headset,670.52,2026-01-10T16:20:07.871085
0bcae56c-9f3a-4ef0-b86f-2e91aea974b6,535954761,3,Teclado,4849.59,2026-01-15T08:59:52.306092
e972111e-9b28-4b70-bb78-f3e0042ba628,172742688,4,Monitor,4459.01,2026-01-04T13:08:28.267435
6fadada5-a966-4e47-990a-6b4923a4f51e,914363891,4,Monitor,2678.96,2026-01-20T21:22:15.405008
6568c84b-1725-4029-bbb2-3ee291db8bd1,209854246,2,Mouse,4890.97,2026-01-05T10:26:24.423044
