codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
25739d59-03f3-4b01-91a2-cda2c32f84f8,291240562,2,Mouse,1436.62,2026-01-28T07:59:14.857101
d2c33ef8-d33b-4f63-89de-c9ca41d2e675,977516988,4,Monitor,4450.09,2026-01-19T08:56:49.273519
1dfb3472-611d-4567-aaf6-c9381ac7adc6,578834976,4,Monitor,4830.0,2026-01-22T14:14:55.866887
5e87abd0-e37a-4107-b7a2-b3d4bc671516,463135222,7,Webcam,1540.05,2026-01-26T04:32:24.907472
d304e8a8-8805-43ef-b763-86a73fb705b7,439304394,1,Notebook,4727.57,2026-01-29T17:10:22.619312
97ba5199-ab53-40fd-8b6d-9f6ba502181c,810705470,1,Notebook,3568.09,2026-01-18T22:15:04.443643
0e33747a-240a-4368-997f-240214e22eae,940766189,4,Monitor,3714.97,2026-01-09T20:41:28.832548
41c5ff38-e9b0-4404-b1be-559fa331001f,350052588,7,Webcam,1653.79,2026-01-23T03:48:31.005698
a185c76a-82c2-481b-aa1a-0377de9bf74e,124033460,8,HD Externo,702.51,2026-01-11T03:06:43.947051
d1c701c6-9d34-4d4a-80c7-e5d75573916c,661303126,1,Notebook,464.14,2026-01-29T03:18:42.387571
1bcca271-92a0-4aab-91fa-04db8ac6398d,251572329,10,Smartphone,3773.4,2026-01-31T21:24:21.636697
f0913fc6-ee3e-4651-a8ad-4bae4e4c4c1c,271338287,2,Mouse,810.14,2026-01-11T17:52:51.635417
11d413c3-b5fa-450c-8d4c-f6b372314478,968959175,8,HD Externo,4842.44,2026-01-13T09:05:07.922864
580008f5-26dd-4b37-bb8d-8a4c5cdb6482,366365211,3,Teclado,1294.02,2026-01-27T20:16:14.118028
fa4b8434-c607-481e-aeaf-80b7968f0052,854387995,7,Webcam,3864.66,2026-01-07T23:03:31.795875
35e9744c-5514-491b-abe1-63fa330f1062,993798256,8,HD Externo,1632.27,2026-01-11T19:04:55.334946
e12d3227-0811-4ec9-899c-775c6ebc2c9a,816743300,10,Smartphone,3250.41,2026-01-20T14:22:26.101421
bc39f14f-a63e-4145-a4d8-86d470ac73e9,991528260,10,Smartphone,2368.8,2026-01-05T18:33:01.386939
aa957d4b-b66c-403a-a331-1fe52457d5b5,519258185,5,Headset,4633.98,2026-01-21T10:03:53.323167
63933f5b-b596-4cf9-8701-9ce7bee723f2,891642095,5,Headset,653.13,2026-01-25T04:56:12.385299
df885747-6473-4034-9d85-f16d0f393791,217643981,1,Notebook,1184.06,2026-01-21T21:40:38.729462
4ba64f0a-1c6f-47aa-b0ca-b4c86d142e1d,726842808,9,SSD,2232.53,2026-01-18T06:40:44.376832
fefbfff5-4825-4ffa-ba12-f55b9d6e29db,377698083,1,Notebook,4296.6,2026-01-28T04:32:01.963665
10856dff-0b42-40a4-9061-a3ee355f0d7b,436448049,5,Headset,1341.32,2026-01-15T09:01:59.499140
44dd0d08-b9f5-4486-80be-7433effa6f8b,263026467,2,Mouse,371.29,2026-01-12T22:11:57.176081
392be050-fd39-4bdc-9d3b-45b29dece5f6,180673143,2,Mouse,1023.68,2026-01-23T02:42:06.534796
5571c96e-0dc0-4394-9022-979d4b528693,969366958,3,Teclado,1754.09,2026-01-14T08:11:36.173776
0950e400-cc96-458b-9e72-27b2840d4846,276840687,5,Headset,2319.98,2026-01-03T08:13:10.035052
06977201-2922-407b-b4d8-e9c67b554b58,375343534,9,SSD,2532.38,2026-01-03T18:25:02.028593
92bff0e9-0ea5-438e-9871-c4f83641f93f,194436810,2,Mouse,3237.11,2026-01-08T21:53:24.361850
d8783e6b-410b-4efd-abd3-b86be7325275,825968770,7,Webcam,1529.38,2026-01-17T05:11:52.001816
82b7d7f4-b585-4e2d-8040-fd007f507a80,446914296,4,Monitor,1610.74,2026-01-19T14:31:19.752539
5325f5c8-fd5f-4771-852b-bed467b6e32a,367824890,9,SSD,1998.23,2026-01-07T23:51:12.293730
058f719c-4f4c-4a74-87f0-246de8ca05fb,495040971,5,Headset,597.48,2026-01-03T20:17:28.120899
5fc1c0f2-1401-416d-8727-307efd0ead37,704534164,9,SSD,2418.17,2026-01-13T00:43:12.445675
1ae043b2-8060-4f23-9504-f6138d364161,849723279,2,Mouse,1663.76,2026-01-06T19:44:34.590560
92bb1b79-36f1-410a-896d-35e75c616738,246787844,10,Smartphone,4121.47,2026-01-26T21:06:00.722576
264c88e6-c60e-4a36-99d5-7306d1cdc3ce,412267837,6,Cadeira Gamer,2101.56,2026-01-14T22:27:48.658661
0410cda4-55cf-43cc-a7fd-b217d4bc4b63,610846088,8,HD Externo,4288.65,2026-01-19T17:14:18.878305
7d07b200-5561-49a1-96be-460c3d38cc78,103345385,7,Webcam,261.6,2026-01-16T22:25:54.239570
b3ffc854-868b-4927-ba97-94b789ca10e2,478021898,6,Cadeira Gamer,1200.02,2026-01-31T23:01:31.333420
d3a76c96-6592-468c-a64a-c905a8e9fe60,822480196,8,HD Externo,473.61,2026-01-12T22:49:21.909172
3788a14b-5660-417b-927c-5f55ee3e3f9e,118425129,1,Notebook,1824.52,2026-01-09T08:04:58.666542
baf3258c-c208-4cd2-9cb6-f64fd222d8e6,628862732,5,Headset,3347.6,2026-01-05T23:51:24.612028
a760a394-ed43-4497-940a-7aa5e106bb08,130944277,1,Notebook,951.33,2026-01-12T11:59:25.911976
ba9c6ac0-d792-45de-be37-3babdef3cf0f,851870821,1,Notebook,343.95,2026-02-01T11:13:45.645171
84cd74e0-9395-44b0-9ed7-5b18937e4a48,723262044,5,Headset,2636.86,2026-01-10T04:18:02.477907
aa5d2f4c-8dc5-496f-81d0-8807c8ecc460,690372777,4,Monitor,2604.97,2026-01-21T03:09:51.046918
b4c96e8b-d0e7-4a91-9e59-ec0921ebcd6b,209158175,4,Monitor,453.62,2026-01-14T05:09:24.876043
b6c6bdef-aa46-4d12-9324-04ccccb412e1,556064215,4,Monitor,1572.28,2026-01-24T18:49:27.342822
261de25e-df21-47a1-80c3-969dc98bc215,413591405,6,Cadeira Gamer,4629.34,2026-01-14T00:27:45.138533
fae33b4b-2804-4fe5-a892-745c7ff5dbe9,821904417,8,HD Externo,3226.62,2026-01-14T23:19:59.517797
dd5022fa-ae0b-4e01-8388-82eb47e01a95,164546567,7,Webcam,261.55,2026-01-15T13:02:19.780889
8f91da2f-ecba-4019-8785-19e49c76068f,567071182,8,HD Externo,3233.35,2026-01-20T14:28:27.015226
d5078528-10cf-4a94-b0e5-f8114c04ade3,719293215,8,HD Externo,3811.36,2026-01-23T07:44:23.579058
4419a8dd-bc05-43ed-9787-40cb301e9d32,648448446,1,Notebook,2866.2,2026-01-28T11:10:37.948072
bd6843f4-67e6-4bc6-b6f8-f927eeaa6111,947566486,3,Teclado,583.11,2026-01-26T22:14:03.913697
d09681d1-1561-4d72-8acf-615af7e35bb1,613620251,1,Notebook,865.5,2026-01-29T23:59:24.370784
a3068a1f-19ae-420a-8ff0-17e78cc4706f,697174816,4,Monitor,1557.91,2026-01-28T00:46:42.240588
8acb897c-8869-48af-af0c-0f1c5b71af2a,516053869,10,Smartphone,558.73,2026-01-10T22:55:30.270959
2d596a58-df99-43b3-9712-082245bc8c02,485680224,6,Cadeira Gamer,2610.37,2026-01-16T12:55:51.919629
6ee78d95-f180-4bb8-af85-37e44d71e4d4,987942813,2,Mouse,1872.58,2026-01-18T03:11:42.049287
36a1fadb-4ebb-4a61-9127-4a4165dfac89,498715909,1,Notebook,2089.58,2026-01-19T22:15:37.374416
d1229abb-163f-40d9-93b3-0dbccfdff6cd,203855405,3,Teclado,2549.51,2026-02-01T16:45:45.604463
038e8c5d-25d3-47ee-b9a3-e564ca97881b,348836567,4,Monitor,2229.01,2026-01-28T14:45:48.058455
60e9716b-029c-4357-972b-ab31e71f9da6,481042626,5,Headset,1638.65,2026-01-13T22:18:42.132473
c77dc9c6-82d7-46cf-94ae-79d8edc0b4af,197613961,6,Cadeira Gamer,1044.92,2026-01-05T00:16:55.949762
d766c153-340e-4e02-947b-3b5012c2df9b,881924800,4,Monitor,1482.95,2026-01-09T05:36:00.007548
325638a1-e079-48cc-a6c7-c424ea30901b,897878961,5,Headset,4611.0,2026-01-17T04:19:45.055782
815182bc-2148-46f8-ba6e-530292cb185c,414915255,2,Mouse,2419.4,2026-01-16T16:09:41.375639
d256835b-a70a-4f37-b705-4811cbba3552,233930635,6,Cadeira Gamer,4252.92,2026-01-18T17:30:26.769103
29976542-776d-414d-b1a7-4dbfa5eefbe1,468439313,10,Smartphone,1993.67,2026-01-15T07:59:23.593459
46d1c6ac-9c77-487c-bfbb-c229c9e1bd22,114366759,6,Cadeira Gamer,1967.71,2026-01-04T20:54:36.092678
952b42a1-1144-49b0-927d-bef36e3dce47,789990538,4,Monitor,3539.46,2026-01-15T23:28:20.427403
210f0b5c-f217-461e-9b18-e7ead43c8049,829062472,10,Smartphone,628.12,2026-01-27T19:10:40.957269
9d80337a-11ac-4478-b859-92269a18bfaa,356064252,9,SSD,3174.88,2026-01-05T17:01:35.306029
5a9dda97-71ab-4835-bac7-c4cb7e9a23cd,796050731,7,Webcam,4659.63,2026-01-12T11:38:39.766953
bafe936d-7468-4813-8a8b-1dbe3652a2d0,827809308,10,Smartphone,348.02,2026-01-05T19:01:54.799081
6de08cf2-02ec-411c-8a42-71dbefb00e28,507060285,5,Headset,4212.8,2026-01-25T21:29:14.184071
9dec7ac2-fc10-4def-aa26-ee7495ad569b,281548865,3,Teclado,4876.29,2026-01-18T11:59:08.614969
f0d7e1e0-9813-4854-a6c8-1af6b6d42ee3,989219902,2,Mouse,858.27,2026-01-27T23:58:39.149915
7729206b-25ac-4bc9-afb1-a304ebf0f4b7,110938050,1,Notebook,4385.22,2026-01-09T15:35:43.249219
ffd2e4e8-39d8-46d8-8bac-1dc966eaf0b9,610210794,7,Webcam,934.44,2026-01-13T20:12:02.105000
27d090bb-4ba7-4106-8b32-40ca1a2b763e,315638718,1,Notebook,3182.2,2026-01-05T07:07:34.806030
e148d081-dc1a-42d1-be9a-2976d39a1725,177676951,5,Headset,1628.28,2026-01-13T18:00:35.135936
e0275235-ce26-4a0f-a193-41cc1807d5ea,421813704,1,Notebook,3319.61,2026-01-25T17:28:39.589424
fb232499-f664-4f18-a0c8-3aeaae53f50d,939599862,10,Smartphone,4427.93,2026-02-01T02:34:02.171508
d4b830cf-d97f-429d-aa61-05de56e9098d,750427897,4,Monitor,2970.57,2026-01-19T17:38:38.644833
134d0eea-4ced-4eb9-bc5c-4f9caec79a2f,611870728,10,Smartphone,1690.79,2026-01-20T04:20:11.059185
856ad172-4adb-4a1a-9520-a8edc0872964,571666678,10,Smartphone,1144.46,2026-01-16T08:06:28.524439
b11a5292-266b-43a1-ae77-b4d6d071d2ca,954548173,3,Teclado,3786.65,2026-01-26T11:41:17.447135
53211a8f-7cd8-4adc-8adb-dabb4826dc0b,892098619,6,Cadeira Gamer,2249.62,2026-01-31T22:04:07.892926
4f898c59-a268-4925-8d91-a44141777bf4,866706359,9,SSD,2380.76,2026-01-18T02:21:42.599750
3146e52a-90a3-4ec0-83ea-794ff0d43f7b,236586284,8,HD Externo,4722.31,2026-01-10T18:23:09.828670
75a4d764-2ecf-40c6-afc7-982aaa30e616,631798799,7,Webcam,3440.03,2026-01-28T09:26:58.744121
ffe3efc1-092d-41d0-9712-df73ceacb89a,833027943,10,Smartphone,1203.83,2026-01-04T03:58:27.571045
2c8ecc73-bf49-45a6-8341-e5d3a6080e8a,705933449,8,HD Externo,201.72,2026-01-09T21:16:54.223751
7533f509-93ae-4077-a3a7-19723cd14077,544701685,4,Monitor,4721.86,2026-01-20T09:15:53.418457
a1f302be-52dd-4d0c-be06-7d341c6aaed0,820858651,10,Smartphone,4812.52,2026-01-20T16:27:43.958510
231ffa09-463e-47f2-b5ec-5d0b0b16afa6,719086202,7,Webcam,3846.93,2026-02-01T00:41:22.403042
