codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
9e07bf39-813d-4c9f-bbed-a2db0c8c8e8f,735304744,2,Mouse,3520.78,2026-01-15T07:10:17.331728
35cfe9e1-c0e4-422d-b560-a8c361da1230,986641112,1,Notebook,2581.62,2026-01-12T17:13:01.891287
cced0064-0d9e-4fe2-a226-91d5be2445a7,742492134,1,Notebook,4387.17,2026-01-18T03:00:38.932930
92c76a73-02dd-4a75-ad70-a9fc11fb89e6,354953357,9,SSD,1525.92,2026-01-05T20:30:13.707826
4718fd1a-5b9f-46e0-bd73-81dde71887e5,151613109,8,HD Externo,2909.01,2026-01-06T06:32:59.461911
43724acb-20dc-4bf8-8695-8cf6f259fbfa,244378370,2,Mouse,1276.4,2026-01-16T12:30:57.867493
0e095b59-bb72-4f1f-9bea-91073a869009,893559269,7,Webcam,2524.4,2026-01-21T07:22:22.829708
d2023d8e-2f5d-470c-8c31-222752f8e445,478363400,8,HD Externo,1265.45,2026-01-04T11:30:21.821302
4be66738-23bf-4647-b5bd-bc7486a596be,210998246,5,Headset,3736.38,2026-01-31T05:14:44.172254
5b6eb0d6-b056-432f-8418-4e370e7cf399,572460508,5,Headset,3780.17,2026-01-18T12:44:39.125479
ff046544-4d45-4c3e-bb88-841cf8b0858f,615828029,6,Cadeira Gamer,2443.0,2026-01-31T16:44:55.354036
f93c386b-fd9f-4133-8e0f-e96664e718fe,298681088,2,Mouse,4640.96,2026-01-11T05:02:25.085102
451d91b1-9954-4198-a983-827a5ba155a7,161988038,10,Smartphone,4709.26,2026-01-11T21:28:02.001218
8b1bbe23-b860-4f2e-abe6-041a44bb4dd9,870413229,8,HD Externo,522.73,2026-01-06T14:19:27.102329
67763117-1552-46ed-8e3f-551bf9915efd,936696577,9,SSD,530.7,2026-01-11T11:26:02.327371
c47e466b-cac0-463d-989a-956266bfa380,549466542,7,Webcam,126.51,2026-01-14T04:09:41.278164
561f36cd-17f3-4fd8-9205-b4a1e81b38b1,994622890,3,Teclado,4737.39,2026-01-25T07:14:31.648410
db9f35f4-771b-4ecc-ab6f-8caffe41b86c,998081398,1,Notebook,2771.58,2026-01-26T07:25:05.950962
92b83796-53f2-4d47-a034-691c1c011286,705051789,7,Webcam,636.01,2026-01-23T07:53:04.958902
ea588c3d-1563-4eb4-ba4f-98226cb9d1c2,909438168,4,Monitor,1743.56,2026-01-22T06:00:15.956817
271322df-882b-4255-9200-434c9d913aab,688658521,9,SSD,1349.09,2026-01-05T08:16:09.538321
0c50881d-91e8-46ce-86ea-cf0f7d7871a5,800430991,3,Teclado,3149.44,2026-01-31T03:22:50.748440
52e1725c-75f6-44f2-aaae-e959a174ee4e,660638917,7,Webcam,742.15,2026-01-14T00:01:22.924767
44f8327c-7391-4f5c-aa86-fd1d36daf5fb,176405534,2,Mouse,4749.09,2026-01-18T17:03:57.274620
22b29ec1-7978-4711-93d3-5e6f1b56e0eb,100347983,1,Notebook,4630.97,2026-01-26T00:06:53.620481
99ec6c8f-90ce-443a-b290-21d37b4ffff4,639992881,1,Notebook,1722.64,2026-01-03T23:01:31.777078
fc04d563-27f3-4ad8-85af-0beaec4a7653,421056818,2,Mouse,3260.93,2026-01-05T14:48:08.147928
cb4611e3-c971-4409-8ec4-28364ad3bf89,186789087,3,Teclado,689.59,2026-01-09T00:15:19.871036
17865770-c23a-48d6-a090-4f600e98ba72,488138031,4,Monitor,1709.92,2026-01-30T02:59:02.196615
25696dfc-de84-4886-bb6d-01eb3ff59184,806330537,6,Cadeira Gamer,2463.57,2026-01-09T17:36:25.057998
85fc0606-e140-4899-b3bb-5eab12a27e2f,267606378,4,Monitor,2887.3,2026-01-23T21:02:13.881669
e18d223d-e476-4564-bccb-2468f6f363a3,620939260,1,Notebook,349.09,2026-01-11T04:43:51.463056
fc38f387-89cb-46ee-884b-0b82f32333b2,621808111,8,HD Externo,2988.67,2026-01-21T03:12:03.756801
a0bd4b89-7dcc-4f47-9ea1-8248a3663109,533019035,9,SSD,485.7,2026-01-11T23:29:25.268150
8d45480a-72b7-4d83-ae80-39b3a268c8e6,609481150,9,SSD,221.61,2026-01-06T13:59:38.076450
a1f006bc-1597-4aed-b0cd-a6a207f2aeab,665198087,10,Smartphone,4284.8,2026-01-11T17:17:04.274416
276ac2ac-e87a-462d-b4f9-43f263372c78,761737785,6,Cadeira Gamer,916.31,2026-01-26T20:35:46.479672
af686e79-d85b-47b5-933e-ac52e21f4602,848278599,6,Cadeira Gamer,4265.99,2026-01-14T16:20:02.909895
f1fb8b6a-af02-49f2-92e5-c53827a274c2,200276660,8,HD Externo,2655.78,2026-02-01T18:15:53.354544
dd214fd3-332c-4e11-966f-b22d4061f329,924278735,10,Smartphone,207.22,2026-01-28T15:07:38.568787
5fbe1822-96bc-4b55-9ee5-505c25c9c671,292600865,10,Smartphone,1217.74,2026-01-10T09:06:11.882742
03a6c0fa-f36b-498d-a96a-5ec05e432f00,731077322,3,Teclado,4693.04,2026-01-15T18:14:41.369971
1bf7de04-719e-48a7-bd91-68b2df49b9f3,187450423,6,Cadeira Gamer,164.63,2026-01-12T16:08:00.245384
2c1ab3d5-065e-4051-8dc0-ef47b0da7c23,769539071,7,Webcam,2882.92,2026-01-08T03:03:54.972905
930bab36-96f8-489d-b2c6-e08ff0992e2a,735358338,5,Headset,1904.59,2026-01-11T21:26:07.461356
4dd9311c-e7a4-4284-83d4-efa900eaaa63,692063542,8,HD Externo,1625.41,2026-01-25T15:17:51.063483
bb9b5856-43a0-4c38-9f13-1a7ca35a9b16,420687760,1,Notebook,4338.17,2026-01-05T05:16:38.290798
f240c6d3-bb2c-477f-8b45-3cac94bc842d,391802302,9,SSD,2650.92,2026-01-25T06:47:01.979003
3d84513f-2963-4491-8bb9-37d7e12bd07b,103313192,4,Monitor,3703.99,2026-01-30T18:41:23.269383
62be86ce-9ee3-4f6a-9ef9-6d6776092f52,353769842,2,Mouse,747.44,2026-01-11T01:24:50.701186
f5184dab-03c3-42ee-8d60-27dec3490bc2,737775359,6,Cadeira Gamer,4694.87,2026-01-16T00:28:27.978116
5d7e8997-d044-4623-aa45-4180888af1bd,794981159,6,Cadeira Gamer,3171.41,2026-01-28T01:28:14.594282
