codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
acd25a51-0495-4811-8732-feddf1f57217,477233425,9,SSD,605.59,2026-01-10T06:56:32.339207
03e02778-3546-4b06-820b-923f42c42b1a,142636473,4,Monitor,4052.45,2026-01-30T05:27:07.636487
4f777ddc-5764-4f5a-b4ca-5392866f09d1,338621952,4,Monitor,1631.18,2026-01-10T03:54:29.829623
d44a5bc6-11a2-4f81-894e-c9f7e0fcd676,637965323,6,Cadeira Gamer,3858.37,2026-01-18T11:14:56.795105
22843545-7d5e-43f2-a4c1-1b070169a2b5,189131031,2,Mouse,158.9,2026-01-16T03:44:38.702012
cbe33d7c-86fd-4aad-b09b-1d473166b46e,489134833,6,Cadeira Gamer,3649.82,2026-01-25T07:08:47.271133
cb94f3c2-87c6-49ad-83ac-a0fa8aa42808,100058504,9,SSD,2588.73,2026-01-20T14:59:51.640537
723e4db2-1339-4090-a9c0-4350e7bcbdd6,151592491,3,Teclado,1388.07,2026-01-13T04:25:11.794458
04233751-2f07-4ac0-8edc-13ca0b5df161,694507964,9,SSD,2736.63,2026-01-14T11:57:06.596190
54567f3f-b00d-4f81-bb49-5ac31345c44d,569446972,3,Teclado,4790.98,2026-01-04T19:41:53.021790
ec2022d2-b190-4ffa-b217-26e37832f29b,553006233,6,Cadeira Gamer,2026.3,2026-01-30T06:04:08.180446
8e249076-5dbf-4392-877f-504f1d378f34,895240297,1,Notebook,4754.01,2026-01-15T01:39:00.872169
15a0904a-be83-4062-aeb2-fca924448508,384717369,10,Smartphone,1911.93,2026-01-09T09:59:12.510719
c124bf77-7299-44f9-ab3d-2c1bf4b4c3c0,958753229,4,Monitor,250.74,2026-01-16T16:21:13.360071
27b585d4-207a-443b-b6a3-bba0f6b04399,548849803,6,Cadeira Gamer,3684.99,2026-01-04T18:57:25.767458
8523c5c9-ca62-4235-b572-467a357adbe8,397444228,3,Teclado,962.58,2026-01-15T07:02:48.956646
215e5742-5598-4ffc-9580-082ad2e12feb,642644388,4,Monitor,3424.52,2026-01-31T23:26:13.933121
b586ebb7-27f2-4c00-891d-fa1f9ce730d5,305990215,7,Webcam,2094.14,2026-01-28T03:22:06.188668
2e8a132c-5b0c-4306-967d-f4d9dbdf35bd,258260253,10,Smartphone,1926.24,2026-01-03T07:44:41.439602
74194c20-fecc-494a-9ac2-8fd6ea9062ea,842870267,7,Webcam,1354.47,2026-01-27T09:29:25.160095
6e27f73b-1342-4aa7-aa2e-59cda0ebf7d3,773494284,6,Cadeira Gamer,2485.19,2026-01-06T12:30:48.251833
9de71a85-c13f-41e4-8f40-1ecac88d4359,381098945,4,Monitor,4106.83,2026-01-15T12:11:58.083737
79487a25-5704-4ab1-be8d-c8be7851e534,943218742,7,Webcam,3707.42,2026-01-15T01:45:05.524108
1b298b5f-c0fe-4e78-b6d1-0c56cd32e48c,166811732,6,Cadeira Gamer,1909.35,2026-01-10T15:00:29.282713
746cd6dc-b43d-4605-8eaa-14efcfee1545,415212150,9,SSD,3367.39,2026-01-15T01:06:57.519572
a0f163e6-f219-4309-bff1-9be0709f4243,815387762,6,Cadeira Gamer,1881.08,2026-01-10T22:19:27.107617
63732fad-6e6e-47eb-a47a-65233c82dcac,392141571,5,Headset,694.56,2026-01-09T00:29:43.790255
471917e0-6c94-453d-9a71-c89baeeb0763,194607136,2,Mouse,1713.11,2026-01-16T08:38:36.945375
0e2d49f7-de21-4af8-af9e-fdd2dd10730b,583951024,6,Cadeira Gamer,145.54,2026-01-29T16:17:08.908715
92d116b6-169c-43ec-b102-97cd2eded638,532494425,4,Monitor,2015.17,2026-01-21T22:54:05.516294
b55136a1-e48b-44df-8cac-ddea4a646fe4,699577550,3,Teclado,2554.79,2026-01-14T02:54:29.924313
b20a8570-e38b-445f-894b-806fb0c4f682,539404670,5,Headset,2797.93,2026-01-20T00:09:29.480009
08bc8344-fe7d-44c2-a221-5fa61846f4c7,446047782,5,Headset,3043.55,2026-01-20T13:30:30.676607
abc6dd65-b43c-4031-b261-806276cc2880,681829261,6,Cadeira Gamer,2031.53,2026-01-24T16:17:22.975336
7cc0a4a7-ab32-46ec-aed6-cadfe3d0d5ba,996929439,1,Notebook,458.31,2026-01-24T08:23:01.516465
972bac75-2da5-42fd-8eff-ddeedfca24e3,586466859,6,Cadeira Gamer,2241.55,2026-01-21T08:34:59.834378
b54894e9-35b6-430d-97c7-edd3382ec8f6,299271023,7,Webcam,4443.72,2026-01-27T14:53:45.016723
226aef24-62f5-48a4-88b3-29e279a33941,360256537,7,Webcam,1216.16,2026-01-04T12:20:19.995473
8e4c10bf-9992-4a55-91ab-231a0182cedd,874867836,3,Teclado,1291.46,2026-01-15T10:21:20.665696
2f9a4087-b04b-40b7-a9d5-7ff9ba3aa712,831753653,5,Headset,2132.98,2026-01-15T22:56:28.618855
e26a7518-33a3-426a-a8c9-60a48525b340,994518104,1,Notebook,2119.58,2026-01-07T10:41:18.377816
6ef4cdac-30fe-4542-9e09-cdd4070d5a88,563365126,10,Smartphone,1220.29,2026-01-14T12:40:08.028036
8b732c15-9bd9-4262-ba8b-c5eecf32ce5b,802030413,2,Mouse,3189.93,2026-01-31T22:28:19.087833
d5d617b5-dfca-4576-a117-5fbcd2deb674,439023927,10,Smartphone,4189.06,2026-01-04T21:52:33.785390
d6c7a84c-2613-4f7a-bf5d-6ab268000c43,972191351,9,SSD,359.42,2026-01-29T12:40:33.687291
71541610-1e45-476a-b202-6130a2b28d42,844868230,9,SSD,4514.47,2026-01-27T18:51:33.475991
5164db80-9850-49bc-bc8c-add2fa82aeb2,335859113,7,Webcam,3723.09,2026-01-19T03:40:44.145333
fb4cb492-a88c-4f1e-96af-c10bba26b284,795936088,3,Teclado,2432.39,2026-01-29T04:38:17.903411
484b9c85-1ca4-449e-85d0-35f4890dcf82,699760809,5,Headset,3950.37,2026-01-25T22:50:20.402209
387f9fef-8f5b-49ff-919e-1c7a30dd2ede,727890070,9,SSD,3123.37,2026-01-17T16:58:51.919651
2f625398-1290-4cba-b1eb-44d2c83d5e69,410848575,3,Teclado,4485.21,2026-01-11T21:36:32.716953
c47d2e92-5be3-4a19-89d7-a073690f7a21,229068054,5,Headset,2383.04,2026-01-28T22:19:32.840998
56f656e1-81bd-4f97-8621-957007faef4a,703157076,2,Mouse,4089.28,2026-01-03T00:16:32.852626
3019c021-2084-4da5-9303-966d74918229,147918858,7,Webcam,218.67,2026-01-29T15:10:31.513498
77c1b0d9-6ae4-4d78-8ceb-4e9f52f5cbb0,980907324,2,Mouse,4220.31,2026-01-21T00:34:30.622208
6ed7aa20-fd71-4070-a938-06571a8adec6,607071720,1,Notebook,2565.93,2026-01-09T11:52:11.570237
7072ab4f-0343-4547-aee2-767007b9b764,926254501,1,Notebook,1573.08,2026-01-10T03:58:58.322588
d398a1eb-a177-480d-810f-5e441b7b88b8,466558135,10,Smartphone,2478.05,2026-01-20T22:09:20.657744
b92a4c2e-4806-4383-9a5a-51d6506c7379,618657683,10,Smartphone,4466.39,2026-01-26T02:49:09.965080
c5e8e123-8e23-4bce-b530-e8600e0aa7bf,264221200,9,SSD,1903.36,2026-01-05T13:16:42.912035
c7c0b0c8-0249-412d-b88c-bcaa8c598f9d,694248031,7,Webcam,284.38,2026-01-11T04:19:37.216131
ed609a51-9395-43cc-af7e-800d2cabf8ed,519772687,9,SSD,4785.6,2026-02-01T13:33:10.523232
14712b90-75eb-4744-90f0-5189bd311fa7,165970591,1,Notebook,3385.11,2026-01-19T15:05:02.195944
38d72dea-951f-4da8-952c-1fe13032a6fb,242243232,3,Teclado,4877.01,2026-01-13T05:41:35.468686
03f15f6a-4913-4a7d-b7b9-684fc0ad32c5,193997026,8,HD Externo,3949.15,2026-01-09T11:03:15.734120
6fd68648-49ef-4826-a4fc-3a1e4010c734,262130691,10,Smartphone,39.52,2026-01-11T13:30:41.600580
1dbe9a2a-1bab-45df-a102-38a31317dc92,954874782,9,SSD,2782.49,2026-01-10T18:56:06.371521
03ffc6af-c59a-4d89-9b43-bbb9e499d46d,520328139,8,HD Externo,4488.82,2026-01-23T05:29:44.068275
bc07fb0f-da74-4e40-9a2d-3bd8bf608f65,703995803,3,Teclado,2928.27,2026-01-13T16:10:57.542720
a3c9c522-d478-43f9-b1c6-7e449380c6a4,716112995,7,Webcam,4889.99,2026-01-19T07:29:18.721858
c06aed0f-490a-4683-a344-60eb2bad7625,161359707,8,HD Externo,969.7,2026-01-22T04:31:08.748688
654bff59-1a54-488f-8717-33d3f875ae4c,979007924,4,Monitor,3573.23,2026-01-14T14:35:03.994372
f1827bb3-08cc-4486-896b-65e960bb9939,253752412,5,Headset,177.91,2026-01-08T18:57:10.063221
23eb4621-2214-4be3-9f60-31235d94326d,755665867,2,Mouse,3104.79,2026-01-24T02:16:04.342214
06b2307e-710c-436b-aa31-f76b34322648,152300662,3,Teclado,1437.67,2026-01-28T23:36:57.308864
36bc42d1-9f40-4fd8-9889-6ae3e7524403,830639406,2,Mouse,541.92,2026-01-22T21:10:22.210479
6bc5aa39-f96b-4b55-8650-ae374f0e1505,951207760,5,Headset,3548.8,2026-01-29T22:10:49.776803
3071558f-0a8e-4543-827b-27518fe14a5c,557194900,4,Monitor,4849.83,2026-01-10T05:12:47.521428
e74fe014-b080-41d2-8d96-1bf4a8e7e510,607587031,9,SSD,2570.11,2026-01-23T01:57:49.123137
e016d9e8-0b86-4a5a-8310-76379ced9bdd,530586990,5,Headset,2681.41,2026-01-27T20:18:03.845076
db4ceb61-4865-4c42-8338-06b78384e2b0,111376999,1,Notebook,3354.15,2026-01-09T12:07:21.811936
af48669c-5fc1-482d-a688-be24b0646509,480924119,8,HD Externo,1208.37,2026-01-19T03:16:25.379999
d8af2b47-ad38-4289-914a-4d6d94221c4f,130125595,2,Mouse,4016.15,2026-01-27T04:54:36.623105
ec9b75d7-2041-4804-8cff-7e22c2ade33c,896355134,1,Notebook,1228.74,2026-01-20T08:09:56.244074
6c4fe04f-f327-4e0a-886c-7302701b31ac,702336191,8,HD Externo,3255.14,2026-01-24T21:50:42.161160
61c246e4-039a-45e7-97c8-63cb91c31042,265955415,3,Teclado,2895.44,2026-02-01T13:57:58.854866
854c23ef-0adc-44f0-88e9-2ecbfc83e4b2,653186048,2,Mouse,3554.58,2026-01-22T03:05:51.731678
24e40826-87df-4419-a7bc-536dcea98ed1,908952454,4,Monitor,4612.58,2026-01-15T23:49:06.548666
eeb31282-fedf-4b93-9bee-c54575d5130f,907026455,3,Teclado,386.0,2026-01-16T21:39:58.421441
e0ba3db0-b949-4bfa-90d3-d63b01c5a208,899672281,9,SSD,4426.14,2026-01-19T02:48:21.338489
f87ebf5f-9e31-4d5f-8a6e-2f977f22bb55,665076820,7,Webcam,362.29,2026-01-19T12:10:06.787685
55db73da-2a0a-4152-81a3-df5504560f3d,532716198,3,Teclado,807.9,2026-01-24T16:40:02.259751
075b6fdf-013b-42b1-8f5a-56e1e6881541,942683047,3,Teclado,2409.49,2026-01-17T23:51:58.390438
cf203630-6d40-4352-a76c-67ad279fc828,412957640,2,Mouse,3213.11,2026-01-07T00:40:18.895612
00ea76b9-454d-4937-bc35-bcef0e78c496,395756427,2,Mouse,833.54,2026-01-17T12:46:33.285672
b6737e33-cc93-417d-b4ab-152276fc938b,273084494,7,Webcam,2010.83,2026-01-08T22:09:25.841468
940d6a31-2822-4450-b9fd-2f9d0ae58f60,973082411,5,Headset,972.56,2026-01-29T19:20:50.196252
a106490f-6a2e-4cc0-b734-77fbceaf7b56,916094622,6,Cadeira Gamer,1163.47,2026-01-22T15:15:11.472679
f8f08e1d-74e4-47a1-986f-c04ac93ba06e,239439110,10,Smartphone,3084.35,2026-01-05T09:18:04.185917
cd307d68-6443-4d45-870f-8b4d1b883f41,417995425,5,Headset,1448.58,2026-01-29T23:20:33.216286
