codigo_venda,numero_fiscal,id_produto,nome_produto,valor,timestamp_venda
dd03307a-2a44-429a-9295-392b10c681be,975744304,10,Smartphone,1390.4,2026-01-04T01:39:06.012486
1878ebea-6fed-4fb9-a6a2-d73e17a69ab3,822354090,10,Smartphone,3438.75,2026-01-05T22:16:25.524263
c8354224-a2f8-4405-bf32-ae2f8fc2cfd5,693188389,1,Notebook,988.03,2026-01-05T03:36:35.308836
a93e82f2-c9ef-4741-b92a-4b26c99ea84a,964819514,6,Cadeira Gamer,1389.59,2026-01-13T18:56:43.625856
5dc2124f-0015-4b30-8488-8461adde2fe3,444217106,3,Teclado,1861.2,2026-01-16T05:25:50.294484
aec4d3c0-9bd5-45f5-b11f-51133255e649,501555761,1,Notebook,1134.5,2026-01-24T21:55:40.990409
5f8c085b-48ed-48f0-9693-05ed290e4063,439983607,4,Monitor,2202.51,2026-01-10T08:00:15.586559
9532104e-a6d5-455f-9ac3-2b8ecdbc4180,990327882,2,Mouse,1307.52,2026-01-06T08:04:37.714572
bd32305d-5cdf-4d81-9690-93c24e940801,452080798,4,Monitor,1245.79,2026-01-25T20:38:39.912318
0b1c7259-1700-499f-94ab-3633556ed0ef,738441686,2,Mouse,854.71,2026-01-14T22:05:41.096467
12c6e5a1-62b9-4808-9c34-2c9073a3857d,148978940,4,Monitor,4917.26,2026-01-07T18:24:15.155755
7f5a9c68-657b-4b26-b35e-d1e5447d3ec5,205846466,10,Smartphone,3848.38,2026-01-10T07:53:53.117326
bebafb77-53b5-437e-b2f0-7046272cdd23,959018957,1,Notebook,1878.86,2026-01-10T18:11:17.551551
159a29f0-d59c-46d9-b171-1b07272251b1,443074713,1,Notebook,3056.99,2026-01-04T10:10:59.915942
e3b8f078-1d08-4939-9580-f047e9570794,561603121,8,HD Externo,2589.08,2026-01-14T21:00:48.749417
26c98a5d-9890-4fdf-8976-1c3ac6d5f639,777232896,5,Headset,35.89,2026-01-31T03:13:19.297231
4dff8a0f-13fa-422a-a02b-a572a3248ae5,895150282,3,Teclado,4754.25,2026-01-04T17:14:04.593729
80edc3b8-e615-4e06-9aab-ff6cc57b77ad,877541325,8,HD Externo,105.57,2026-01-13T23:45:52.085563
7a47d31b-8738-4fa0-be10-f53566913039,836619636,8,HD Externo,4537.9,2026-01-30T04:14:05.075402
